bag_id,bag_size,method,classifier,mae,pred_pos,true_pos
1470,100,CC,RF,0.18000000000000005,0.75,0.93
1471,100,CC,RF,0.08000000000000002,0.26,0.18
1472,100,CC,RF,0.12,0.22,0.1
1473,100,CC,RF,0.09999999999999998,0.39,0.49
1474,100,CC,RF,0.0,0.51,0.51
1475,100,CC,RF,0.03999999999999998,0.46,0.5
1476,100,CC,RF,0.010000000000000009,0.42,0.43
1477,100,CC,RF,0.12,0.87,0.99
1478,100,CC,RF,0.04999999999999999,0.43,0.48
1479,100,CC,RF,0.009999999999999953,0.46,0.47
1480,100,CC,RF,0.07999999999999996,0.34,0.42
1481,100,CC,RF,0.11000000000000001,0.17,0.06
1482,100,CC,RF,0.05999999999999994,0.53,0.59
1483,100,CC,RF,0.01999999999999999,0.24,0.22
1484,100,CC,RF,0.09999999999999998,0.53,0.63
1485,100,CC,RF,0.08,0.13,0.05
1486,100,CC,RF,0.32999999999999996,0.65,0.98
1487,100,CC,RF,0.040000000000000036,0.42,0.46
1488,100,CC,RF,0.16000000000000003,0.73,0.89
1489,100,CC,RF,0.0,0.47,0.47
1490,100,CC,RF,0.14,0.2,0.06
1491,100,CC,RF,0.10999999999999999,0.71,0.82
1492,100,CC,RF,0.040000000000000036,0.6,0.64
1493,100,CC,RF,0.19000000000000006,0.59,0.78
1494,100,CC,RF,0.010000000000000009,0.43,0.42
1495,100,CC,RF,0.09999999999999998,0.53,0.63
1496,100,CC,RF,0.15000000000000002,0.7,0.85
1497,100,CC,RF,0.020000000000000018,0.61,0.63
1498,100,CC,RF,0.020000000000000018,0.32,0.34
1499,100,CC,RF,0.08000000000000007,0.58,0.66
1500,100,CC,RF,0.10999999999999999,0.56,0.67
1501,100,CC,RF,0.22999999999999998,0.73,0.96
1502,100,CC,RF,0.010000000000000009,0.38,0.37
1503,100,CC,RF,0.04999999999999999,0.47,0.42
1504,100,CC,RF,0.25,0.56,0.81
1505,100,CC,RF,0.020000000000000018,0.48,0.5
1506,100,CC,RF,0.13,0.6,0.73
1507,100,CC,RF,0.019999999999999962,0.47,0.45
1508,100,CC,RF,0.04000000000000001,0.25,0.21
1509,100,CC,RF,0.10999999999999999,0.63,0.74
1510,100,CC,RF,0.04999999999999999,0.18,0.13
1511,100,CC,RF,0.03,0.22,0.19
1512,100,CC,RF,0.010000000000000009,0.61,0.62
1513,100,CC,RF,0.10999999999999999,0.63,0.74
1514,100,CC,RF,0.17000000000000004,0.72,0.89
1515,100,CC,RF,0.02999999999999997,0.3,0.27
1516,100,CC,RF,0.11,0.22,0.11
1517,100,CC,RF,0.20999999999999996,0.74,0.95
1518,100,CC,RF,0.0,0.15,0.15
1519,100,CC,RF,0.04000000000000001,0.23,0.19
1520,100,CC,RF,0.050000000000000044,0.34,0.29
1521,100,CC,RF,0.020000000000000018,0.5,0.52
1522,100,CC,RF,0.16000000000000003,0.72,0.88
1523,100,CC,RF,0.10999999999999999,0.65,0.76
1524,100,CC,RF,0.1399999999999999,0.56,0.7
1525,100,CC,RF,0.03999999999999998,0.21,0.17
1526,100,CC,RF,0.030000000000000027,0.38,0.35
1527,100,CC,RF,0.03999999999999998,0.43,0.47
1528,100,CC,RF,0.06999999999999998,0.21,0.14
1529,100,CC,RF,0.04999999999999999,0.32,0.27
1530,100,CC,RF,0.07,0.37,0.3
1531,100,CC,RF,0.09,0.21,0.12
1532,100,CC,RF,0.050000000000000044,0.5,0.55
1533,100,CC,RF,0.04999999999999993,0.65,0.7
1534,100,CC,RF,0.04000000000000001,0.1,0.06
1535,100,CC,RF,0.07999999999999996,0.4,0.48
1536,100,CC,RF,0.15000000000000002,0.63,0.78
1537,100,CC,RF,0.12,0.62,0.74
1538,100,CC,RF,0.19000000000000006,0.62,0.81
1539,100,CC,RF,0.06,0.5,0.44
1540,100,CC,RF,0.19999999999999996,0.62,0.82
1541,100,CC,RF,0.06,0.3,0.24
1542,100,CC,RF,0.02999999999999997,0.33,0.36
1543,100,CC,RF,0.09,0.26,0.17
1544,100,CC,RF,0.030000000000000027,0.43,0.46
1545,100,CC,RF,0.040000000000000036,0.35,0.39
1546,100,CC,RF,0.09000000000000002,0.33,0.24
1547,100,CC,RF,0.15000000000000002,0.6,0.75
1548,100,CC,RF,0.010000000000000009,0.32,0.31
1549,100,CC,RF,0.019999999999999962,0.29,0.27
1550,100,CC,RF,0.07,0.2,0.13
1551,100,CC,RF,0.010000000000000009,0.44,0.43
1552,100,CC,RF,0.030000000000000027,0.33,0.3
1553,100,CC,RF,0.030000000000000027,0.39,0.36
1554,100,CC,RF,0.05000000000000002,0.28,0.23
1555,100,CC,RF,0.17000000000000004,0.59,0.76
1556,100,CC,RF,0.21000000000000008,0.72,0.93
1557,100,CC,RF,0.02999999999999997,0.46,0.49
1558,100,CC,RF,0.15000000000000002,0.49,0.64
1559,100,CC,RF,0.14,0.72,0.86
1560,100,CC,RF,0.19999999999999996,0.79,0.99
1561,100,CC,RF,0.06999999999999995,0.54,0.61
1562,100,CC,RF,0.20999999999999996,0.67,0.88
1563,100,CC,RF,0.20000000000000007,0.7,0.9
1564,100,CC,RF,0.10000000000000009,0.69,0.79
1565,100,CC,RF,0.030000000000000027,0.43,0.46
1566,100,CC,RF,0.13,0.21,0.08
1567,100,CC,RF,0.16,0.17,0.01
1568,100,CC,RF,0.009999999999999953,0.46,0.47
1569,100,CC,RF,0.06,0.43,0.49
1570,100,CC,RF,0.030000000000000027,0.37,0.4
1571,100,CC,RF,0.07000000000000006,0.49,0.56
1572,100,CC,RF,0.010000000000000009,0.54,0.55
1573,100,CC,RF,0.05999999999999994,0.77,0.83
1574,100,CC,RF,0.03,0.13,0.1
1575,100,CC,RF,0.04000000000000001,0.26,0.22
1576,100,CC,RF,0.13,0.66,0.79
1577,100,CC,RF,0.09999999999999998,0.74,0.84
1578,100,CC,RF,0.20999999999999996,0.78,0.99
1579,100,CC,RF,0.18999999999999995,0.68,0.87
1580,100,CC,RF,0.17000000000000004,0.71,0.88
1581,100,CC,RF,0.03999999999999998,0.35,0.31
1582,100,CC,RF,0.06999999999999995,0.47,0.4
1583,100,CC,RF,0.010000000000000009,0.25,0.26
1584,100,CC,RF,0.09999999999999998,0.5,0.6
1585,100,CC,RF,0.10000000000000009,0.83,0.93
1586,100,CC,RF,0.019999999999999962,0.36,0.34
1587,100,CC,RF,0.10000000000000003,0.45,0.55
1588,100,CC,RF,0.030000000000000027,0.32,0.29
1589,100,CC,RF,0.0,0.16,0.16
1590,100,CC,RF,0.01999999999999999,0.21,0.19
1591,100,CC,RF,0.15999999999999998,0.21,0.05
1592,100,CC,RF,0.15999999999999992,0.78,0.94
1593,100,CC,RF,0.07999999999999996,0.48,0.4
1594,100,CC,RF,0.14,0.69,0.83
1595,100,CC,RF,0.040000000000000036,0.64,0.68
1596,100,CC,RF,0.06,0.25,0.19
1597,100,CC,RF,0.06,0.23,0.17
1598,100,CC,RF,0.10000000000000009,0.71,0.81
1599,100,CC,RF,0.020000000000000018,0.28,0.26
1600,100,CC,RF,0.18000000000000005,0.73,0.91
1601,100,CC,RF,0.04999999999999999,0.19,0.14
1602,100,CC,RF,0.07000000000000006,0.6,0.67
1603,100,CC,RF,0.18000000000000005,0.63,0.81
1604,100,CC,RF,0.04000000000000001,0.27,0.23
1605,100,CC,RF,0.04999999999999999,0.32,0.27
1606,100,CC,RF,0.20999999999999996,0.75,0.96
1607,100,CC,RF,0.06,0.32,0.26
1608,100,CC,RF,0.03999999999999998,0.38,0.42
1609,100,CC,RF,0.010000000000000009,0.42,0.43
1610,100,CC,RF,0.07,0.32,0.25
1611,100,CC,RF,0.12,0.65,0.77
1612,100,CC,RF,0.17000000000000004,0.6,0.77
1613,100,CC,RF,0.010000000000000009,0.38,0.37
1614,100,CC,RF,0.08999999999999997,0.74,0.83
1615,100,CC,RF,0.03,0.24,0.21
1616,100,CC,RF,0.14,0.14,0.0
1617,100,CC,RF,0.039999999999999925,0.53,0.57
1618,100,CC,RF,0.14,0.85,0.99
1619,100,CC,RF,0.08,0.11,0.03
1620,100,CC,RF,0.04999999999999999,0.25,0.2
1621,100,CC,RF,0.040000000000000036,0.47,0.51
1622,100,CC,RF,0.17000000000000004,0.63,0.8
1623,100,CC,RF,0.06999999999999999,0.15,0.08
1624,100,CC,RF,0.019999999999999962,0.41,0.39
1625,100,CC,RF,0.13,0.61,0.74
1626,100,CC,RF,0.010000000000000009,0.36,0.37
1627,100,CC,RF,0.04000000000000001,0.22,0.18
1628,100,CC,RF,0.06,0.25,0.19
1629,100,CC,RF,0.04999999999999999,0.36,0.41
1630,100,CC,RF,0.06,0.41,0.47
1631,100,CC,RF,0.21999999999999997,0.64,0.86
1632,100,CC,RF,0.13,0.51,0.64
1633,100,CC,RF,0.10999999999999999,0.58,0.69
1634,100,CC,RF,0.18999999999999995,0.79,0.98
1635,100,CC,RF,0.0,0.41,0.41
1636,100,CC,RF,0.040000000000000036,0.36,0.4
1637,100,CC,RF,0.19000000000000006,0.73,0.92
1638,100,CC,RF,0.020000000000000018,0.26,0.24
1639,100,CC,RF,0.07999999999999996,0.64,0.72
1640,100,CC,RF,0.10999999999999999,0.64,0.75
1641,100,CC,RF,0.13,0.22,0.09
1642,100,CC,RF,0.040000000000000036,0.42,0.46
1643,100,CC,RF,0.03999999999999998,0.24,0.2
1644,100,CC,RF,0.04000000000000001,0.22,0.18
1645,100,CC,RF,0.040000000000000036,0.42,0.46
1646,100,CC,RF,0.010000000000000009,0.27,0.28
1647,100,CC,RF,0.10999999999999999,0.68,0.79
1648,100,CC,RF,0.14,0.76,0.9
1649,100,CC,RF,0.12,0.68,0.8
1650,100,CC,RF,0.06,0.32,0.26
1651,100,CC,RF,0.019999999999999962,0.29,0.27
1652,100,CC,RF,0.0,0.25,0.25
1653,100,CC,RF,0.01999999999999999,0.15,0.13
1654,100,CC,RF,0.19999999999999996,0.74,0.94
1655,100,CC,RF,0.050000000000000044,0.35,0.4
1656,100,CC,RF,0.03,0.25,0.22
1657,100,CC,RF,0.18999999999999995,0.65,0.84
1658,100,CC,RF,0.0,0.39,0.39
1659,100,CC,RF,0.04000000000000001,0.07,0.03
1660,100,CC,RF,0.01999999999999999,0.18,0.16
1661,100,CC,RF,0.12,0.51,0.63
1662,100,CC,RF,0.10999999999999999,0.67,0.78
1663,100,CC,RF,0.07000000000000003,0.28,0.21
1664,100,CC,RF,0.10999999999999999,0.8,0.91
1665,100,CC,RF,0.15000000000000002,0.7,0.85
1666,100,CC,RF,0.14,0.7,0.84
1667,100,CC,RF,0.11000000000000001,0.33,0.22
1668,100,CC,RF,0.15000000000000002,0.2,0.05
1669,100,CC,RF,0.18999999999999995,0.67,0.86
1670,100,CC,RF,0.07,0.37,0.3
1671,100,CC,RF,0.040000000000000036,0.57,0.61
1672,100,CC,RF,0.09999999999999998,0.65,0.75
1673,100,CC,RF,0.1,0.22,0.12
1674,100,CC,RF,0.09999999999999998,0.68,0.78
1675,100,CC,RF,0.17000000000000004,0.76,0.93
1676,100,CC,RF,0.08999999999999997,0.63,0.72
1677,100,CC,RF,0.010000000000000009,0.43,0.44
1678,100,CC,RF,0.18000000000000005,0.69,0.87
1679,100,CC,RF,0.07,0.45,0.52
1680,100,CC,RF,0.10999999999999999,0.63,0.74
1681,100,CC,RF,0.12,0.7,0.82
1682,100,CC,RF,0.07999999999999996,0.66,0.74
1683,100,CC,RF,0.0,0.28,0.28
1684,100,CC,RF,0.12000000000000001,0.23,0.11
1685,100,CC,RF,0.0,0.23,0.23
1686,100,CC,RF,0.030000000000000027,0.53,0.5
1687,100,CC,RF,0.04999999999999999,0.45,0.5
1688,100,CC,RF,0.09999999999999998,0.48,0.58
1689,100,CC,RF,0.020000000000000018,0.37,0.39
1690,100,CC,RF,0.06000000000000005,0.72,0.78
1691,100,CC,RF,0.18000000000000005,0.73,0.91
1692,100,CC,RF,0.010000000000000009,0.25,0.24
1693,100,CC,RF,0.07999999999999996,0.65,0.73
1694,100,CC,RF,0.10000000000000009,0.57,0.67
1695,100,CC,RF,0.06,0.46,0.52
1696,100,CC,RF,0.04000000000000001,0.22,0.18
1697,100,CC,RF,0.17000000000000004,0.62,0.79
1698,100,CC,RF,0.20999999999999996,0.75,0.96
1699,100,CC,RF,0.14,0.58,0.72
1700,100,CC,RF,0.16000000000000003,0.75,0.91
1701,100,CC,RF,0.17999999999999994,0.8,0.98
1702,100,CC,RF,0.02999999999999997,0.32,0.35
1703,100,CC,RF,0.09999999999999998,0.53,0.63
1704,100,CC,RF,0.050000000000000044,0.52,0.47
1705,100,CC,RF,0.16999999999999993,0.81,0.98
1706,100,CC,RF,0.09,0.18,0.09
1707,100,CC,RF,0.040000000000000036,0.45,0.41
1708,100,CC,RF,0.14,0.73,0.87
1709,100,CC,RF,0.02999999999999997,0.31,0.28
1710,100,CC,RF,0.13,0.65,0.78
1711,100,CC,RF,0.02999999999999997,0.41,0.38
1712,100,CC,RF,0.20999999999999996,0.76,0.97
1713,100,CC,RF,0.21999999999999997,0.66,0.88
1714,100,CC,RF,0.04999999999999999,0.35,0.3
1715,100,CC,RF,0.17000000000000004,0.6,0.77
1716,100,CC,RF,0.010000000000000009,0.32,0.33
1717,100,CC,RF,0.030000000000000027,0.57,0.6
1718,100,CC,RF,0.10999999999999999,0.54,0.65
1719,100,CC,RF,0.10999999999999999,0.71,0.82
1720,100,CC,RF,0.09999999999999999,0.12,0.02
1721,100,CC,RF,0.11000000000000001,0.33,0.22
1722,100,CC,RF,0.15999999999999992,0.55,0.71
1723,100,CC,RF,0.10000000000000003,0.46,0.56
1724,100,CC,RF,0.03999999999999998,0.45,0.49
1725,100,CC,RF,0.11,0.16,0.05
1726,100,CC,RF,0.02999999999999997,0.37,0.34
1727,100,CC,RF,0.17999999999999994,0.68,0.86
1728,100,CC,RF,0.11000000000000001,0.14,0.03
1729,100,CC,RF,0.03999999999999998,0.43,0.39
1730,100,CC,RF,0.22999999999999998,0.71,0.94
1731,100,CC,RF,0.11,0.16,0.05
1732,100,CC,RF,0.13,0.61,0.74
1733,100,CC,RF,0.08000000000000002,0.33,0.25
1734,100,CC,RF,0.15000000000000002,0.71,0.86
1735,100,CC,RF,0.15000000000000002,0.59,0.74
1736,100,CC,RF,0.15000000000000002,0.73,0.88
1737,100,CC,RF,0.1,0.31,0.21
1738,100,CC,RF,0.09000000000000002,0.44,0.53
1739,100,CC,RF,0.09999999999999998,0.67,0.77
1740,100,CC,RF,0.07,0.31,0.24
1741,100,CC,RF,0.04000000000000001,0.27,0.23
1742,100,CC,RF,0.14,0.16,0.02
1743,100,CC,RF,0.16999999999999993,0.78,0.95
1744,100,CC,RF,0.06999999999999995,0.64,0.71
1745,100,CC,RF,0.09999999999999998,0.53,0.63
1746,100,CC,RF,0.14,0.6,0.74
1747,100,CC,RF,0.09000000000000002,0.44,0.53
1748,100,CC,RF,0.02999999999999997,0.44,0.47
1749,100,CC,RF,0.04999999999999999,0.39,0.44
1750,100,CC,RF,0.06000000000000005,0.58,0.64
1751,100,CC,RF,0.009999999999999981,0.21,0.2
1752,100,CC,RF,0.13,0.75,0.88
1753,100,CC,RF,0.1200000000000001,0.69,0.81
1754,100,CC,RF,0.019999999999999962,0.36,0.34
1755,100,CC,RF,0.039999999999999925,0.53,0.57
1756,100,CC,RF,0.06,0.2,0.14
1757,100,CC,RF,0.19999999999999996,0.77,0.97
1758,100,CC,RF,0.12,0.78,0.9
1759,100,CC,RF,0.19000000000000006,0.73,0.92
1760,100,CC,RF,0.010000000000000009,0.32,0.33
1761,100,CC,RF,0.06,0.22,0.16
1762,100,CC,RF,0.020000000000000018,0.23,0.21
1763,100,CC,RF,0.12,0.21,0.09
1764,100,CC,RF,0.08000000000000002,0.2,0.12
1765,100,CC,RF,0.07999999999999999,0.15,0.07
1766,100,CC,RF,0.16999999999999993,0.81,0.98
1767,100,CC,RF,0.1,0.17,0.07
1768,100,CC,RF,0.07999999999999999,0.21,0.13
1769,100,CC,RF,0.15999999999999992,0.66,0.82
1770,100,CC,RF,0.09999999999999998,0.48,0.58
1771,100,CC,RF,0.13,0.64,0.77
1772,100,CC,RF,0.08999999999999997,0.54,0.63
1773,100,CC,RF,0.14,0.74,0.88
1774,100,CC,RF,0.020000000000000018,0.61,0.63
1775,100,CC,RF,0.050000000000000044,0.47,0.52
1776,100,CC,RF,0.04999999999999993,0.66,0.71
1777,100,CC,RF,0.04999999999999999,0.49,0.44
1778,100,CC,RF,0.020000000000000018,0.32,0.34
1779,100,CC,RF,0.040000000000000036,0.42,0.46
1780,100,CC,RF,0.1,0.26,0.16
1781,100,CC,RF,0.09000000000000008,0.7,0.79
1782,100,CC,RF,0.0,0.26,0.26
1783,100,CC,RF,0.07,0.22,0.15
1784,100,CC,RF,0.020000000000000018,0.26,0.24
1785,100,CC,RF,0.15000000000000002,0.69,0.84
1786,100,CC,RF,0.04999999999999999,0.38,0.33
1787,100,CC,RF,0.16000000000000003,0.52,0.68
1788,100,CC,RF,0.20999999999999996,0.64,0.85
1789,100,CC,RF,0.15,0.22,0.07
1790,100,CC,RF,0.07999999999999996,0.68,0.76
1791,100,CC,RF,0.030000000000000027,0.33,0.3
1792,100,CC,RF,0.03,0.24,0.21
1793,100,CC,RF,0.1100000000000001,0.57,0.68
1794,100,CC,RF,0.19000000000000006,0.71,0.9
1795,100,CC,RF,0.020000000000000018,0.31,0.29
1796,100,CC,RF,0.07000000000000006,0.49,0.56
1797,100,CC,RF,0.0,0.28,0.28
1798,100,CC,RF,0.07000000000000006,0.48,0.55
1799,100,CC,RF,0.08999999999999997,0.53,0.62
1800,100,CC,RF,0.05999999999999994,0.55,0.61
1801,100,CC,RF,0.050000000000000044,0.57,0.62
1802,100,CC,RF,0.10999999999999999,0.24,0.13
1803,100,CC,RF,0.07999999999999996,0.61,0.69
1804,100,CC,RF,0.19000000000000006,0.48,0.67
1805,100,CC,RF,0.1100000000000001,0.57,0.68
1806,100,CC,RF,0.12,0.19,0.07
1807,100,CC,RF,0.030000000000000027,0.41,0.44
1808,100,CC,RF,0.030000000000000027,0.37,0.4
1809,100,CC,RF,0.05,0.13,0.08
1810,100,CC,RF,0.04000000000000001,0.26,0.22
1811,100,CC,RF,0.030000000000000027,0.41,0.44
1812,100,CC,RF,0.09999999999999998,0.64,0.74
1813,100,CC,RF,0.010000000000000009,0.22,0.23
1814,100,CC,RF,0.16999999999999993,0.65,0.82
1815,100,CC,RF,0.06000000000000005,0.48,0.54
1816,100,CC,RF,0.06000000000000005,0.7,0.76
1817,100,CC,RF,0.009999999999999953,0.46,0.47
1818,100,CC,RF,0.0,0.49,0.49
1819,100,CC,RF,0.14999999999999997,0.46,0.61
1820,100,CC,RF,0.17000000000000004,0.75,0.92
1821,100,CC,RF,0.04999999999999999,0.44,0.49
1822,100,CC,RF,0.08000000000000002,0.44,0.52
1823,100,CC,RF,0.10999999999999999,0.49,0.6
1824,100,CC,RF,0.13,0.6,0.73
1825,100,CC,RF,0.12,0.19,0.07
1826,100,CC,RF,0.08000000000000002,0.43,0.51
1827,100,CC,RF,0.019999999999999962,0.46,0.48
1828,100,CC,RF,0.17000000000000004,0.75,0.92
1829,100,CC,RF,0.02999999999999997,0.46,0.49
1830,100,CC,RF,0.009999999999999953,0.47,0.46
1831,100,CC,RF,0.15999999999999992,0.8,0.96
1832,100,CC,RF,0.010000000000000009,0.44,0.45
1833,100,CC,RF,0.06,0.24,0.18
1834,100,CC,RF,0.009999999999999981,0.2,0.21
1835,100,CC,RF,0.08000000000000002,0.17,0.09
1836,100,CC,RF,0.15,0.15,0.0
1837,100,CC,RF,0.010000000000000009,0.42,0.43
1838,100,CC,RF,0.15000000000000002,0.61,0.76
1839,100,CC,RF,0.16999999999999993,0.56,0.73
1840,100,CC,RF,0.12,0.15,0.03
1841,100,CC,RF,0.040000000000000036,0.52,0.56
1842,100,CC,RF,0.03,0.18,0.15
1843,100,CC,RF,0.1499999999999999,0.79,0.94
1844,100,CC,RF,0.01999999999999999,0.18,0.16
1845,100,CC,RF,0.15999999999999998,0.46,0.62
1846,100,CC,RF,0.02999999999999997,0.35,0.32
1847,100,CC,RF,0.07000000000000006,0.57,0.64
1848,100,CC,RF,0.03999999999999998,0.37,0.41
1849,100,CC,RF,0.13,0.62,0.75
1850,100,CC,RF,0.009999999999999981,0.24,0.23
1851,100,CC,RF,0.19000000000000006,0.71,0.9
1852,100,CC,RF,0.010000000000000009,0.51,0.5
1853,100,CC,RF,0.16000000000000003,0.59,0.75
1854,100,CC,RF,0.25,0.59,0.84
1855,100,CC,RF,0.24,0.75,0.99
1856,100,CC,RF,0.04000000000000001,0.26,0.22
1857,100,CC,RF,0.02999999999999997,0.31,0.28
1858,100,CC,RF,0.010000000000000009,0.26,0.25
1859,100,CC,RF,0.02999999999999997,0.29,0.26
1860,100,CC,RF,0.06999999999999995,0.51,0.58
1861,100,CC,RF,0.18999999999999995,0.8,0.99
1862,100,CC,RF,0.18999999999999995,0.8,0.99
1863,100,CC,RF,0.06,0.46,0.52
1864,100,CC,RF,0.020000000000000018,0.61,0.63
1865,100,CC,RF,0.15000000000000002,0.7,0.85
1866,100,CC,RF,0.16000000000000003,0.77,0.93
1867,100,CC,RF,0.06,0.26,0.2
1868,100,CC,RF,0.08000000000000002,0.44,0.52
1869,100,CC,RF,0.12,0.71,0.83
1870,100,CC,RF,0.010000000000000009,0.29,0.3
1871,100,CC,RF,0.03999999999999998,0.39,0.43
1872,100,CC,RF,0.21999999999999997,0.76,0.98
1873,100,CC,RF,0.22999999999999998,0.75,0.98
1874,100,CC,RF,0.18000000000000005,0.72,0.9
1875,100,CC,RF,0.10999999999999999,0.68,0.79
1876,100,CC,RF,0.010000000000000009,0.25,0.26
1877,100,CC,RF,0.030000000000000027,0.29,0.32
1878,100,CC,RF,0.040000000000000036,0.5,0.54
1879,100,CC,RF,0.12000000000000005,0.44,0.56
1880,100,CC,RF,0.020000000000000018,0.52,0.5
1881,100,CC,RF,0.08999999999999997,0.54,0.63
1882,100,CC,RF,0.07,0.33,0.4
1883,100,CC,RF,0.10999999999999999,0.63,0.74
1884,100,CC,RF,0.019999999999999962,0.35,0.33
1885,100,CC,RF,0.010000000000000009,0.32,0.33
1886,100,CC,RF,0.08000000000000002,0.2,0.12
1887,100,CC,RF,0.04000000000000001,0.22,0.18
1888,100,CC,RF,0.16000000000000003,0.69,0.85
1889,100,CC,RF,0.07,0.37,0.44
1890,100,CC,RF,0.06999999999999998,0.29,0.22
1891,100,CC,RF,0.10999999999999999,0.64,0.75
1892,100,CC,RF,0.07000000000000006,0.48,0.55
1893,100,CC,RF,0.19,0.21,0.02
1894,100,CC,RF,0.09999999999999998,0.41,0.31
1895,100,CC,RF,0.07999999999999999,0.25,0.17
1896,100,CC,RF,0.06000000000000005,0.59,0.65
1897,100,CC,RF,0.07,0.34,0.27
1898,100,CC,RF,0.06,0.12,0.06
1899,100,CC,RF,0.09999999999999999,0.15,0.05
1900,100,CC,RF,0.09999999999999998,0.48,0.58
1901,100,CC,RF,0.15000000000000002,0.17,0.02
1902,100,CC,RF,0.14,0.7,0.84
1903,100,CC,RF,0.09,0.24,0.15
1904,100,CC,RF,0.010000000000000009,0.59,0.6
1905,100,CC,RF,0.010000000000000009,0.45,0.44
1906,100,CC,RF,0.02999999999999997,0.47,0.44
1907,100,CC,RF,0.06,0.13,0.07
1908,100,CC,RF,0.12,0.68,0.8
1909,100,CC,RF,0.14,0.75,0.89
1910,100,CC,RF,0.09000000000000001,0.1,0.01
1911,100,CC,RF,0.04000000000000001,0.13,0.17
1912,100,CC,RF,0.14,0.76,0.9
1913,100,CC,RF,0.030000000000000027,0.51,0.54
1914,100,CC,RF,0.010000000000000009,0.16,0.15
1915,100,CC,RF,0.03999999999999998,0.24,0.2
1916,100,CC,RF,0.09999999999999998,0.55,0.65
1917,100,CC,RF,0.13,0.59,0.72
1918,100,CC,RF,0.029999999999999916,0.56,0.59
1919,100,CC,RF,0.21999999999999997,0.73,0.95
1920,100,CC,RF,0.06,0.43,0.49
1921,100,CC,RF,0.040000000000000036,0.34,0.3
1922,100,CC,RF,0.010000000000000009,0.48,0.47
1923,100,CC,RF,0.010000000000000009,0.36,0.35
1924,100,CC,RF,0.0,0.22,0.22
1925,100,CC,RF,0.12,0.16,0.04
1926,100,CC,RF,0.07,0.42,0.35
1927,100,CC,RF,0.15999999999999992,0.55,0.71
1928,100,CC,RF,0.1,0.11,0.01
1929,100,CC,RF,0.020000000000000018,0.41,0.43
1930,100,CC,RF,0.08999999999999997,0.55,0.64
1931,100,CC,RF,0.06999999999999995,0.54,0.61
1932,100,CC,RF,0.08999999999999997,0.68,0.77
1933,100,CC,RF,0.2300000000000001,0.58,0.81
1934,100,CC,RF,0.04999999999999993,0.66,0.71
1935,100,CC,RF,0.07999999999999999,0.18,0.1
1936,100,CC,RF,0.06,0.41,0.47
1937,100,CC,RF,0.12,0.48,0.6
1938,100,CC,RF,0.040000000000000036,0.28,0.24
1939,100,CC,RF,0.13,0.17,0.04
1940,100,CC,RF,0.04000000000000001,0.18,0.22
1941,100,CC,RF,0.020000000000000018,0.43,0.45
1942,100,CC,RF,0.06999999999999995,0.34,0.41
1943,100,CC,RF,0.04999999999999999,0.22,0.17
1944,100,CC,RF,0.05999999999999994,0.76,0.82
1945,100,CC,RF,0.21000000000000008,0.71,0.92
1946,100,CC,RF,0.03999999999999998,0.24,0.2
1947,100,CC,RF,0.16000000000000003,0.76,0.92
1948,100,CC,RF,0.13,0.14,0.01
1949,100,CC,RF,0.13,0.79,0.92
1950,100,CC,RF,0.18999999999999995,0.76,0.95
1951,100,CC,RF,0.09000000000000001,0.1,0.01
1952,100,CC,RF,0.14,0.62,0.76
1953,100,CC,RF,0.19999999999999996,0.77,0.97
1954,100,CC,RF,0.17000000000000004,0.73,0.9
1955,100,CC,RF,0.24,0.73,0.97
1956,100,CC,RF,0.07000000000000006,0.48,0.55
1957,100,CC,RF,0.10999999999999999,0.18,0.07
1958,100,CC,RF,0.20999999999999996,0.63,0.84
1959,100,CC,RF,0.04999999999999993,0.56,0.61
1960,100,CC,RF,0.13,0.48,0.61
1961,100,CC,RF,0.009999999999999953,0.4,0.41
1962,100,CC,RF,0.039999999999999925,0.53,0.57
1963,100,CC,RF,0.09,0.24,0.15
1964,100,CC,RF,0.08999999999999997,0.64,0.73
1965,100,CC,RF,0.10999999999999999,0.18,0.07
1966,100,CC,RF,0.15999999999999992,0.56,0.72
1967,100,CC,RF,0.15999999999999992,0.68,0.84
1968,100,CC,RF,0.04999999999999999,0.42,0.47
1969,100,CC,RF,0.020000000000000018,0.52,0.5
1970,100,CC,RF,0.0,0.31,0.31
1971,100,CC,RF,0.16999999999999993,0.79,0.96
1972,100,CC,RF,0.10999999999999999,0.62,0.73
1973,100,CC,RF,0.030000000000000027,0.39,0.36
1974,100,CC,RF,0.1,0.27,0.17
1975,100,CC,RF,0.05000000000000002,0.26,0.21
1976,100,CC,RF,0.020000000000000018,0.44,0.46
1977,100,CC,RF,0.19999999999999996,0.74,0.94
1978,100,CC,RF,0.09999999999999998,0.63,0.73
1979,100,CC,RF,0.12000000000000002,0.33,0.21
1980,100,CC,RF,0.14,0.71,0.85
1981,100,CC,RF,0.010000000000000009,0.36,0.37
1982,100,CC,RF,0.13,0.72,0.85
1983,100,CC,RF,0.03999999999999998,0.2,0.24
1984,100,CC,RF,0.020000000000000018,0.59,0.61
1985,100,CC,RF,0.14,0.78,0.92
1986,100,CC,RF,0.03999999999999998,0.29,0.25
1987,100,CC,RF,0.06999999999999995,0.62,0.69
1988,100,CC,RF,0.21999999999999997,0.76,0.98
1989,100,CC,RF,0.1,0.25,0.15
1990,100,CC,RF,0.09999999999999999,0.18,0.08
