bag_id,bag_size,method,classifier,mae,pred_pos,true_pos
1528,100,CC,LITETime,0.0499999999999999,0.19,0.14
1529,100,CC,LITETime,0.01,0.28,0.27
1530,100,CC,LITETime,0.02,0.32,0.3
1531,100,CC,LITETime,0.1,0.22,0.12
1532,100,CC,LITETime,0.06,0.49,0.55
1533,100,CC,LITETime,0.1399999999999999,0.56,0.7
1534,100,CC,LITETime,0.06,0.12,0.06
1535,100,CC,LITETime,0.0999999999999999,0.38,0.48
1536,100,CC,LITETime,0.21,0.57,0.78
1537,100,CC,LITETime,0.17,0.57,0.74
1538,100,CC,LITETime,0.15,0.66,0.81
1539,100,CC,LITETime,0.0499999999999999,0.49,0.44
1540,100,CC,LITETime,0.2999999999999999,0.52,0.82
1541,100,CC,LITETime,0.02,0.26,0.24
1542,100,CC,LITETime,0.0499999999999999,0.31,0.36
1543,100,CC,LITETime,0.1299999999999999,0.3,0.17
1544,100,CC,LITETime,0.05,0.41,0.46
1545,100,CC,LITETime,0.03,0.36,0.39
1546,100,CC,LITETime,0.06,0.3,0.24
1547,100,CC,LITETime,0.2099999999999999,0.54,0.75
1548,100,CC,LITETime,0.0,0.31,0.31
1549,100,CC,LITETime,0.06,0.33,0.27
1550,100,CC,LITETime,0.1099999999999999,0.24,0.13
1551,100,CC,LITETime,0.01,0.42,0.43
1552,100,CC,LITETime,0.01,0.31,0.3
1553,100,CC,LITETime,0.02,0.38,0.36
1554,100,CC,LITETime,0.04,0.27,0.23
1555,100,CC,LITETime,0.19,0.57,0.76
1556,100,CC,LITETime,0.25,0.68,0.93
1557,100,CC,LITETime,0.0499999999999999,0.44,0.49
1558,100,CC,LITETime,0.18,0.46,0.64
1559,100,CC,LITETime,0.1799999999999999,0.68,0.86
1560,100,CC,LITETime,0.25,0.74,0.99
1561,100,CC,LITETime,0.12,0.49,0.61
1562,100,CC,LITETime,0.24,0.64,0.88
1563,100,CC,LITETime,0.26,0.64,0.9
1564,100,CC,LITETime,0.1099999999999999,0.68,0.79
1565,100,CC,LITETime,0.07,0.39,0.46
1566,100,CC,LITETime,0.14,0.22,0.08
1567,100,CC,LITETime,0.16,0.17,0.01
1568,100,CC,LITETime,0.0,0.47,0.47
1569,100,CC,LITETime,0.0299999999999999,0.46,0.49
1570,100,CC,LITETime,0.06,0.34,0.4
1571,100,CC,LITETime,0.08,0.48,0.56
1572,100,CC,LITETime,0.06,0.49,0.55
1573,100,CC,LITETime,0.1699999999999999,0.66,0.83
1574,100,CC,LITETime,0.0499999999999999,0.15,0.1
1575,100,CC,LITETime,0.01,0.23,0.22
1576,100,CC,LITETime,0.15,0.64,0.79
1577,100,CC,LITETime,0.1999999999999999,0.64,0.84
1578,100,CC,LITETime,0.1999999999999999,0.79,0.99
1579,100,CC,LITETime,0.25,0.62,0.87
1580,100,CC,LITETime,0.19,0.69,0.88
1581,100,CC,LITETime,0.0299999999999999,0.28,0.31
1582,100,CC,LITETime,0.0,0.4,0.4
1583,100,CC,LITETime,0.05,0.21,0.26
1584,100,CC,LITETime,0.1499999999999999,0.45,0.6
1585,100,CC,LITETime,0.18,0.75,0.93
1586,100,CC,LITETime,0.04,0.3,0.34
1587,100,CC,LITETime,0.08,0.47,0.55
1588,100,CC,LITETime,0.01,0.3,0.29
1589,100,CC,LITETime,0.0,0.16,0.16
1590,100,CC,LITETime,0.0,0.19,0.19
1591,100,CC,LITETime,0.15,0.2,0.05
1592,100,CC,LITETime,0.2199999999999999,0.72,0.94
1593,100,CC,LITETime,0.05,0.35,0.4
1594,100,CC,LITETime,0.1999999999999999,0.63,0.83
1595,100,CC,LITETime,0.1100000000000001,0.57,0.68
1596,100,CC,LITETime,0.0499999999999999,0.24,0.19
1597,100,CC,LITETime,0.0499999999999999,0.22,0.17
1598,100,CC,LITETime,0.1100000000000001,0.7,0.81
1599,100,CC,LITETime,0.0299999999999999,0.29,0.26
1600,100,CC,LITETime,0.18,0.73,0.91
1601,100,CC,LITETime,0.0399999999999999,0.18,0.14
1602,100,CC,LITETime,0.1099999999999999,0.56,0.67
1603,100,CC,LITETime,0.17,0.64,0.81
1604,100,CC,LITETime,0.0099999999999999,0.24,0.23
1605,100,CC,LITETime,0.0299999999999999,0.3,0.27
1606,100,CC,LITETime,0.1899999999999999,0.77,0.96
1607,100,CC,LITETime,0.06,0.32,0.26
1608,100,CC,LITETime,0.0299999999999999,0.39,0.42
1609,100,CC,LITETime,0.0499999999999999,0.38,0.43
1610,100,CC,LITETime,0.01,0.26,0.25
1611,100,CC,LITETime,0.0999999999999999,0.67,0.77
1612,100,CC,LITETime,0.2199999999999999,0.55,0.77
1613,100,CC,LITETime,0.0899999999999999,0.28,0.37
1614,100,CC,LITETime,0.14,0.69,0.83
1615,100,CC,LITETime,0.06,0.27,0.21
1616,100,CC,LITETime,0.13,0.13,0.0
1617,100,CC,LITETime,0.1699999999999999,0.4,0.57
1618,100,CC,LITETime,0.24,0.75,0.99
1619,100,CC,LITETime,0.11,0.14,0.03
1620,100,CC,LITETime,0.0399999999999999,0.24,0.2
1621,100,CC,LITETime,0.1099999999999999,0.4,0.51
1622,100,CC,LITETime,0.25,0.55,0.8
1623,100,CC,LITETime,0.0699999999999999,0.15,0.08
1624,100,CC,LITETime,0.0399999999999999,0.43,0.39
1625,100,CC,LITETime,0.17,0.57,0.74
1626,100,CC,LITETime,0.0499999999999999,0.42,0.37
1627,100,CC,LITETime,0.04,0.22,0.18
1628,100,CC,LITETime,0.01,0.18,0.19
1629,100,CC,LITETime,0.06,0.35,0.41
1630,100,CC,LITETime,0.0499999999999999,0.42,0.47
1631,100,CC,LITETime,0.1899999999999999,0.67,0.86
1632,100,CC,LITETime,0.13,0.51,0.64
1633,100,CC,LITETime,0.1399999999999999,0.55,0.69
1634,100,CC,LITETime,0.26,0.72,0.98
1635,100,CC,LITETime,0.0199999999999999,0.39,0.41
1636,100,CC,LITETime,0.06,0.34,0.4
1637,100,CC,LITETime,0.2,0.72,0.92
1638,100,CC,LITETime,0.04,0.28,0.24
1639,100,CC,LITETime,0.14,0.58,0.72
1640,100,CC,LITETime,0.1099999999999999,0.64,0.75
1641,100,CC,LITETime,0.11,0.2,0.09
1642,100,CC,LITETime,0.06,0.4,0.46
1643,100,CC,LITETime,0.0999999999999999,0.3,0.2
1644,100,CC,LITETime,0.07,0.25,0.18
1645,100,CC,LITETime,0.02,0.44,0.46
1646,100,CC,LITETime,0.03,0.25,0.28
1647,100,CC,LITETime,0.13,0.66,0.79
1648,100,CC,LITETime,0.2,0.7,0.9
1649,100,CC,LITETime,0.12,0.68,0.8
1650,100,CC,LITETime,0.0399999999999999,0.3,0.26
1651,100,CC,LITETime,0.0199999999999999,0.29,0.27
1652,100,CC,LITETime,0.01,0.26,0.25
1653,100,CC,LITETime,0.04,0.17,0.13
1654,100,CC,LITETime,0.2299999999999999,0.71,0.94
1655,100,CC,LITETime,0.02,0.38,0.4
1656,100,CC,LITETime,0.01,0.23,0.22
1657,100,CC,LITETime,0.24,0.6,0.84
1658,100,CC,LITETime,0.0499999999999999,0.34,0.39
1659,100,CC,LITETime,0.07,0.1,0.03
1660,100,CC,LITETime,0.04,0.2,0.16
1661,100,CC,LITETime,0.12,0.51,0.63
1662,100,CC,LITETime,0.2,0.58,0.78
1663,100,CC,LITETime,0.03,0.24,0.21
1664,100,CC,LITETime,0.2299999999999999,0.68,0.91
1665,100,CC,LITETime,0.1899999999999999,0.66,0.85
1666,100,CC,LITETime,0.1999999999999999,0.64,0.84
1667,100,CC,LITETime,0.0799999999999999,0.3,0.22
1668,100,CC,LITETime,0.15,0.2,0.05
1669,100,CC,LITETime,0.2099999999999999,0.65,0.86
1670,100,CC,LITETime,0.0499999999999999,0.35,0.3
1671,100,CC,LITETime,0.1099999999999999,0.5,0.61
1672,100,CC,LITETime,0.15,0.6,0.75
1673,100,CC,LITETime,0.07,0.19,0.12
1674,100,CC,LITETime,0.12,0.66,0.78
1675,100,CC,LITETime,0.2400000000000001,0.69,0.93
1676,100,CC,LITETime,0.0599999999999999,0.66,0.72
1677,100,CC,LITETime,0.01,0.45,0.44
1678,100,CC,LITETime,0.1999999999999999,0.67,0.87
1679,100,CC,LITETime,0.09,0.43,0.52
1680,100,CC,LITETime,0.13,0.61,0.74
1681,100,CC,LITETime,0.2099999999999999,0.61,0.82
1682,100,CC,LITETime,0.16,0.58,0.74
1683,100,CC,LITETime,0.0199999999999999,0.3,0.28
1684,100,CC,LITETime,0.11,0.22,0.11
1685,100,CC,LITETime,0.0099999999999999,0.24,0.23
1686,100,CC,LITETime,0.02,0.52,0.5
1687,100,CC,LITETime,0.0399999999999999,0.46,0.5
1688,100,CC,LITETime,0.0999999999999999,0.48,0.58
1689,100,CC,LITETime,0.01,0.38,0.39
1690,100,CC,LITETime,0.08,0.7,0.78
1691,100,CC,LITETime,0.21,0.7,0.91
1692,100,CC,LITETime,0.06,0.3,0.24
1693,100,CC,LITETime,0.0799999999999999,0.65,0.73
1694,100,CC,LITETime,0.13,0.54,0.67
1695,100,CC,LITETime,0.1,0.42,0.52
1696,100,CC,LITETime,0.04,0.22,0.18
1697,100,CC,LITETime,0.14,0.65,0.79
1698,100,CC,LITETime,0.25,0.71,0.96
1699,100,CC,LITETime,0.2199999999999999,0.5,0.72
1700,100,CC,LITETime,0.2299999999999999,0.68,0.91
1701,100,CC,LITETime,0.28,0.7,0.98
1702,100,CC,LITETime,0.0399999999999999,0.31,0.35
1703,100,CC,LITETime,0.0699999999999999,0.56,0.63
1704,100,CC,LITETime,0.04,0.51,0.47
1705,100,CC,LITETime,0.2199999999999999,0.76,0.98
1706,100,CC,LITETime,0.03,0.12,0.09
1707,100,CC,LITETime,0.06,0.47,0.41
1708,100,CC,LITETime,0.2199999999999999,0.65,0.87
1709,100,CC,LITETime,0.01,0.27,0.28
1710,100,CC,LITETime,0.2,0.58,0.78
1711,100,CC,LITETime,0.0,0.38,0.38
1712,100,CC,LITETime,0.24,0.73,0.97
1713,100,CC,LITETime,0.28,0.6,0.88
1714,100,CC,LITETime,0.06,0.36,0.3
1715,100,CC,LITETime,0.19,0.58,0.77
1716,100,CC,LITETime,0.0499999999999999,0.28,0.33
1717,100,CC,LITETime,0.0699999999999999,0.53,0.6
1718,100,CC,LITETime,0.1099999999999999,0.54,0.65
1719,100,CC,LITETime,0.1699999999999999,0.65,0.82
1720,100,CC,LITETime,0.06,0.08,0.02
1721,100,CC,LITETime,0.1,0.32,0.22
1722,100,CC,LITETime,0.1799999999999999,0.53,0.71
1723,100,CC,LITETime,0.12,0.44,0.56
1724,100,CC,LITETime,0.01,0.5,0.49
1725,100,CC,LITETime,0.12,0.17,0.05
1726,100,CC,LITETime,0.01,0.33,0.34
1727,100,CC,LITETime,0.1899999999999999,0.67,0.86
1728,100,CC,LITETime,0.2,0.23,0.03
1729,100,CC,LITETime,0.0199999999999999,0.41,0.39
1730,100,CC,LITETime,0.3099999999999999,0.63,0.94
1731,100,CC,LITETime,0.12,0.17,0.05
1732,100,CC,LITETime,0.13,0.61,0.74
1733,100,CC,LITETime,0.0499999999999999,0.3,0.25
1734,100,CC,LITETime,0.2099999999999999,0.65,0.86
1735,100,CC,LITETime,0.14,0.6,0.74
1736,100,CC,LITETime,0.2099999999999999,0.67,0.88
1737,100,CC,LITETime,0.07,0.28,0.21
1738,100,CC,LITETime,0.12,0.41,0.53
1739,100,CC,LITETime,0.13,0.64,0.77
1740,100,CC,LITETime,0.07,0.31,0.24
1741,100,CC,LITETime,0.04,0.27,0.23
1742,100,CC,LITETime,0.11,0.13,0.02
1743,100,CC,LITETime,0.25,0.7,0.95
1744,100,CC,LITETime,0.0999999999999999,0.61,0.71
1745,100,CC,LITETime,0.1099999999999999,0.52,0.63
1746,100,CC,LITETime,0.13,0.61,0.74
1747,100,CC,LITETime,0.12,0.41,0.53
1748,100,CC,LITETime,0.0099999999999999,0.46,0.47
1749,100,CC,LITETime,0.01,0.45,0.44
1750,100,CC,LITETime,0.0799999999999999,0.56,0.64
1751,100,CC,LITETime,0.03,0.17,0.2
1752,100,CC,LITETime,0.16,0.72,0.88
1753,100,CC,LITETime,0.1200000000000001,0.69,0.81
1754,100,CC,LITETime,0.02,0.32,0.34
1755,100,CC,LITETime,0.0499999999999999,0.52,0.57
1756,100,CC,LITETime,0.1099999999999999,0.25,0.14
1757,100,CC,LITETime,0.2299999999999999,0.74,0.97
1758,100,CC,LITETime,0.17,0.73,0.9
1759,100,CC,LITETime,0.33,0.59,0.92
1760,100,CC,LITETime,0.0,0.33,0.33
1761,100,CC,LITETime,0.0799999999999999,0.24,0.16
1762,100,CC,LITETime,0.0099999999999999,0.2,0.21
1763,100,CC,LITETime,0.11,0.2,0.09
1764,100,CC,LITETime,0.13,0.25,0.12
1765,100,CC,LITETime,0.1099999999999999,0.18,0.07
1766,100,CC,LITETime,0.2999999999999999,0.68,0.98
1767,100,CC,LITETime,0.06,0.13,0.07
1768,100,CC,LITETime,0.12,0.25,0.13
1769,100,CC,LITETime,0.2099999999999999,0.61,0.82
1770,100,CC,LITETime,0.1199999999999999,0.46,0.58
1771,100,CC,LITETime,0.24,0.53,0.77
1772,100,CC,LITETime,0.0999999999999999,0.53,0.63
1773,100,CC,LITETime,0.24,0.64,0.88
1774,100,CC,LITETime,0.0899999999999999,0.54,0.63
1775,100,CC,LITETime,0.05,0.47,0.52
1776,100,CC,LITETime,0.12,0.59,0.71
1777,100,CC,LITETime,0.0299999999999999,0.47,0.44
1778,100,CC,LITETime,0.05,0.29,0.34
1779,100,CC,LITETime,0.06,0.4,0.46
1780,100,CC,LITETime,0.09,0.25,0.16
1781,100,CC,LITETime,0.1,0.69,0.79
1782,100,CC,LITETime,0.03,0.23,0.26
1783,100,CC,LITETime,0.05,0.2,0.15
1784,100,CC,LITETime,0.0499999999999999,0.29,0.24
1785,100,CC,LITETime,0.1799999999999999,0.66,0.84
1786,100,CC,LITETime,0.02,0.31,0.33
1787,100,CC,LITETime,0.13,0.55,0.68
1788,100,CC,LITETime,0.26,0.59,0.85
1789,100,CC,LITETime,0.12,0.19,0.07
1790,100,CC,LITETime,0.12,0.64,0.76
1791,100,CC,LITETime,0.01,0.29,0.3
1792,100,CC,LITETime,0.05,0.26,0.21
1793,100,CC,LITETime,0.17,0.51,0.68
1794,100,CC,LITETime,0.19,0.71,0.9
1795,100,CC,LITETime,0.03,0.32,0.29
1796,100,CC,LITETime,0.08,0.48,0.56
1797,100,CC,LITETime,0.0,0.28,0.28
1798,100,CC,LITETime,0.09,0.46,0.55
1799,100,CC,LITETime,0.0599999999999999,0.56,0.62
1800,100,CC,LITETime,0.0699999999999999,0.54,0.61
1801,100,CC,LITETime,0.12,0.5,0.62
1802,100,CC,LITETime,0.07,0.2,0.13
1803,100,CC,LITETime,0.1399999999999999,0.55,0.69
1804,100,CC,LITETime,0.18,0.49,0.67
1805,100,CC,LITETime,0.12,0.56,0.68
1806,100,CC,LITETime,0.0499999999999999,0.12,0.07
1807,100,CC,LITETime,0.01,0.43,0.44
1808,100,CC,LITETime,0.01,0.39,0.4
1809,100,CC,LITETime,0.05,0.13,0.08
1810,100,CC,LITETime,0.03,0.25,0.22
1811,100,CC,LITETime,0.07,0.37,0.44
1812,100,CC,LITETime,0.12,0.62,0.74
1813,100,CC,LITETime,0.03,0.26,0.23
1814,100,CC,LITETime,0.2199999999999999,0.6,0.82
1815,100,CC,LITETime,0.15,0.39,0.54
1816,100,CC,LITETime,0.05,0.71,0.76
1817,100,CC,LITETime,0.0399999999999999,0.43,0.47
1818,100,CC,LITETime,0.02,0.47,0.49
1819,100,CC,LITETime,0.1499999999999999,0.46,0.61
1820,100,CC,LITETime,0.24,0.68,0.92
1821,100,CC,LITETime,0.06,0.43,0.49
1822,100,CC,LITETime,0.13,0.39,0.52
1823,100,CC,LITETime,0.13,0.47,0.6
1824,100,CC,LITETime,0.13,0.6,0.73
1825,100,CC,LITETime,0.1,0.17,0.07
1826,100,CC,LITETime,0.08,0.43,0.51
1827,100,CC,LITETime,0.0399999999999999,0.44,0.48
1828,100,CC,LITETime,0.2300000000000001,0.69,0.92
1829,100,CC,LITETime,0.08,0.41,0.49
1830,100,CC,LITETime,0.01,0.45,0.46
1831,100,CC,LITETime,0.2099999999999999,0.75,0.96
1832,100,CC,LITETime,0.07,0.38,0.45
1833,100,CC,LITETime,0.03,0.21,0.18
1834,100,CC,LITETime,0.0399999999999999,0.17,0.21
1835,100,CC,LITETime,0.08,0.17,0.09
1836,100,CC,LITETime,0.13,0.13,0.0
1837,100,CC,LITETime,0.06,0.37,0.43
1838,100,CC,LITETime,0.18,0.58,0.76
1839,100,CC,LITETime,0.1999999999999999,0.53,0.73
1840,100,CC,LITETime,0.14,0.17,0.03
1841,100,CC,LITETime,0.14,0.42,0.56
1842,100,CC,LITETime,0.01,0.16,0.15
1843,100,CC,LITETime,0.2299999999999999,0.71,0.94
1844,100,CC,LITETime,0.0199999999999999,0.18,0.16
1845,100,CC,LITETime,0.18,0.44,0.62
1846,100,CC,LITETime,0.0399999999999999,0.28,0.32
1847,100,CC,LITETime,0.0999999999999999,0.54,0.64
1848,100,CC,LITETime,0.0399999999999999,0.37,0.41
1849,100,CC,LITETime,0.15,0.6,0.75
1850,100,CC,LITETime,0.03,0.26,0.23
1851,100,CC,LITETime,0.26,0.64,0.9
1852,100,CC,LITETime,0.03,0.47,0.5
1853,100,CC,LITETime,0.18,0.57,0.75
1854,100,CC,LITETime,0.2899999999999999,0.55,0.84
1855,100,CC,LITETime,0.2299999999999999,0.76,0.99
1856,100,CC,LITETime,0.0699999999999999,0.29,0.22
1857,100,CC,LITETime,0.02,0.26,0.28
1858,100,CC,LITETime,0.06,0.31,0.25
1859,100,CC,LITETime,0.0299999999999999,0.29,0.26
1860,100,CC,LITETime,0.1299999999999999,0.45,0.58
1861,100,CC,LITETime,0.29,0.7,0.99
1862,100,CC,LITETime,0.24,0.75,0.99
1863,100,CC,LITETime,0.12,0.4,0.52
1864,100,CC,LITETime,0.03,0.6,0.63
1865,100,CC,LITETime,0.16,0.69,0.85
1866,100,CC,LITETime,0.2,0.73,0.93
1867,100,CC,LITETime,0.06,0.26,0.2
1868,100,CC,LITETime,0.12,0.4,0.52
1869,100,CC,LITETime,0.2199999999999999,0.61,0.83
1870,100,CC,LITETime,0.03,0.33,0.3
1871,100,CC,LITETime,0.0999999999999999,0.33,0.43
1872,100,CC,LITETime,0.24,0.74,0.98
1873,100,CC,LITETime,0.28,0.7,0.98
1874,100,CC,LITETime,0.21,0.69,0.9
1875,100,CC,LITETime,0.16,0.63,0.79
1876,100,CC,LITETime,0.02,0.24,0.26
1877,100,CC,LITETime,0.02,0.3,0.32
1878,100,CC,LITETime,0.04,0.5,0.54
1879,100,CC,LITETime,0.11,0.45,0.56
1880,100,CC,LITETime,0.02,0.48,0.5
1881,100,CC,LITETime,0.14,0.49,0.63
1882,100,CC,LITETime,0.01,0.39,0.4
1883,100,CC,LITETime,0.15,0.59,0.74
1884,100,CC,LITETime,0.01,0.32,0.33
1885,100,CC,LITETime,0.01,0.34,0.33
1886,100,CC,LITETime,0.05,0.17,0.12
1887,100,CC,LITETime,0.13,0.31,0.18
1888,100,CC,LITETime,0.24,0.61,0.85
1889,100,CC,LITETime,0.03,0.41,0.44
1890,100,CC,LITETime,0.03,0.25,0.22
1891,100,CC,LITETime,0.13,0.62,0.75
1892,100,CC,LITETime,0.05,0.5,0.55
1893,100,CC,LITETime,0.21,0.23,0.02
1894,100,CC,LITETime,0.09,0.4,0.31
1895,100,CC,LITETime,0.1299999999999999,0.3,0.17
1896,100,CC,LITETime,0.0899999999999999,0.56,0.65
1897,100,CC,LITETime,0.06,0.33,0.27
1898,100,CC,LITETime,0.06,0.12,0.06
1899,100,CC,LITETime,0.0999999999999999,0.15,0.05
1900,100,CC,LITETime,0.0999999999999999,0.48,0.58
1901,100,CC,LITETime,0.12,0.14,0.02
1902,100,CC,LITETime,0.25,0.59,0.84
1903,100,CC,LITETime,0.03,0.18,0.15
1904,100,CC,LITETime,0.0599999999999999,0.54,0.6
1905,100,CC,LITETime,0.01,0.45,0.44
1906,100,CC,LITETime,0.07,0.37,0.44
1907,100,CC,LITETime,0.09,0.16,0.07
1908,100,CC,LITETime,0.18,0.62,0.8
1909,100,CC,LITETime,0.2,0.69,0.89
1910,100,CC,LITETime,0.1,0.11,0.01
1911,100,CC,LITETime,0.0099999999999999,0.18,0.17
1912,100,CC,LITETime,0.16,0.74,0.9
1913,100,CC,LITETime,0.02,0.52,0.54
1914,100,CC,LITETime,0.02,0.17,0.15
1915,100,CC,LITETime,0.01,0.19,0.2
1916,100,CC,LITETime,0.17,0.48,0.65
1917,100,CC,LITETime,0.15,0.57,0.72
1918,100,CC,LITETime,0.12,0.47,0.59
1919,100,CC,LITETime,0.2699999999999999,0.68,0.95
1920,100,CC,LITETime,0.0899999999999999,0.4,0.49
1921,100,CC,LITETime,0.01,0.31,0.3
1922,100,CC,LITETime,0.0699999999999999,0.4,0.47
1923,100,CC,LITETime,0.0099999999999999,0.34,0.35
1924,100,CC,LITETime,0.04,0.26,0.22
1925,100,CC,LITETime,0.1099999999999999,0.15,0.04
1926,100,CC,LITETime,0.04,0.39,0.35
1927,100,CC,LITETime,0.1599999999999999,0.55,0.71
1928,100,CC,LITETime,0.1,0.11,0.01
1929,100,CC,LITETime,0.02,0.45,0.43
1930,100,CC,LITETime,0.14,0.5,0.64
1931,100,CC,LITETime,0.0799999999999999,0.53,0.61
1932,100,CC,LITETime,0.2099999999999999,0.56,0.77
1933,100,CC,LITETime,0.27,0.54,0.81
1934,100,CC,LITETime,0.1099999999999999,0.6,0.71
1935,100,CC,LITETime,0.1,0.2,0.1
1936,100,CC,LITETime,0.0799999999999999,0.39,0.47
1937,100,CC,LITETime,0.1499999999999999,0.45,0.6
1938,100,CC,LITETime,0.06,0.3,0.24
1939,100,CC,LITETime,0.1699999999999999,0.21,0.04
1940,100,CC,LITETime,0.0499999999999999,0.17,0.22
1941,100,CC,LITETime,0.08,0.37,0.45
1942,100,CC,LITETime,0.0999999999999999,0.31,0.41
1943,100,CC,LITETime,0.1,0.27,0.17
1944,100,CC,LITETime,0.1599999999999999,0.66,0.82
1945,100,CC,LITETime,0.19,0.73,0.92
1946,100,CC,LITETime,0.0099999999999999,0.21,0.2
1947,100,CC,LITETime,0.2300000000000001,0.69,0.92
1948,100,CC,LITETime,0.15,0.16,0.01
1949,100,CC,LITETime,0.17,0.75,0.92
1950,100,CC,LITETime,0.2199999999999999,0.73,0.95
1951,100,CC,LITETime,0.09,0.1,0.01
1952,100,CC,LITETime,0.15,0.61,0.76
1953,100,CC,LITETime,0.1899999999999999,0.78,0.97
1954,100,CC,LITETime,0.19,0.71,0.9
1955,100,CC,LITETime,0.28,0.69,0.97
1956,100,CC,LITETime,0.09,0.46,0.55
1957,100,CC,LITETime,0.1099999999999999,0.18,0.07
1958,100,CC,LITETime,0.26,0.58,0.84
1959,100,CC,LITETime,0.0799999999999999,0.53,0.61
1960,100,CC,LITETime,0.13,0.48,0.61
1961,100,CC,LITETime,0.0799999999999999,0.33,0.41
1962,100,CC,LITETime,0.0399999999999999,0.53,0.57
1963,100,CC,LITETime,0.1,0.25,0.15
1964,100,CC,LITETime,0.1099999999999999,0.62,0.73
1965,100,CC,LITETime,0.09,0.16,0.07
1966,100,CC,LITETime,0.1599999999999999,0.56,0.72
1967,100,CC,LITETime,0.2099999999999999,0.63,0.84
1968,100,CC,LITETime,0.06,0.41,0.47
1969,100,CC,LITETime,0.06,0.44,0.5
1970,100,CC,LITETime,0.0399999999999999,0.27,0.31
1971,100,CC,LITETime,0.2199999999999999,0.74,0.96
1972,100,CC,LITETime,0.15,0.58,0.73
1973,100,CC,LITETime,0.0399999999999999,0.32,0.36
1974,100,CC,LITETime,0.11,0.28,0.17
1975,100,CC,LITETime,0.02,0.23,0.21
1976,100,CC,LITETime,0.0299999999999999,0.49,0.46
1977,100,CC,LITETime,0.2199999999999999,0.72,0.94
1978,100,CC,LITETime,0.2099999999999999,0.52,0.73
1979,100,CC,LITETime,0.07,0.28,0.21
1980,100,CC,LITETime,0.2199999999999999,0.63,0.85
1981,100,CC,LITETime,0.01,0.38,0.37
1982,100,CC,LITETime,0.15,0.7,0.85
1983,100,CC,LITETime,0.01,0.25,0.24
1984,100,CC,LITETime,0.1099999999999999,0.5,0.61
1985,100,CC,LITETime,0.2,0.72,0.92
1986,100,CC,LITETime,0.01,0.24,0.25
1987,100,CC,LITETime,0.0899999999999999,0.6,0.69
1988,100,CC,LITETime,0.29,0.69,0.98
1989,100,CC,LITETime,0.05,0.2,0.15
1990,100,CC,LITETime,0.11,0.19,0.08
1991,100,CC,LITETime,0.13,0.54,0.67
1992,100,CC,LITETime,0.0499999999999999,0.38,0.33
1993,100,CC,LITETime,0.1399999999999999,0.21,0.07
1994,100,CC,LITETime,0.0299999999999999,0.44,0.47
1995,100,CC,LITETime,0.0799999999999999,0.67,0.75
1996,100,CC,LITETime,0.0099999999999999,0.29,0.28
1997,100,CC,LITETime,0.0199999999999999,0.35,0.33
1998,100,CC,LITETime,0.24,0.6,0.84
1999,100,CC,LITETime,0.03,0.49,0.52
0,200,CC,LITETime,0.19,0.58,0.77
1,200,CC,LITETime,0.025,0.41,0.435
2,200,CC,LITETime,0.1799999999999999,0.675,0.855
3,200,CC,LITETime,0.1149999999999999,0.58,0.695
4,200,CC,LITETime,0.09,0.18,0.09
5,200,CC,LITETime,0.26,0.715,0.975
6,200,CC,LITETime,0.13,0.63,0.76
7,200,CC,LITETime,0.145,0.64,0.785
8,200,CC,LITETime,0.0499999999999999,0.175,0.125
9,200,CC,LITETime,0.0449999999999999,0.405,0.45
10,200,CC,LITETime,0.005,0.375,0.37
11,200,CC,LITETime,0.2350000000000001,0.69,0.925
12,200,CC,LITETime,0.065,0.575,0.64
13,200,CC,LITETime,0.1999999999999999,0.62,0.82
14,200,CC,LITETime,0.0349999999999999,0.405,0.44
15,200,CC,LITETime,0.055,0.28,0.225
16,200,CC,LITETime,0.075,0.475,0.55
17,200,CC,LITETime,0.095,0.155,0.06
18,200,CC,LITETime,0.1949999999999999,0.63,0.825
19,200,CC,LITETime,0.1149999999999999,0.515,0.63
20,200,CC,LITETime,0.13,0.625,0.755
21,200,CC,LITETime,0.0149999999999999,0.335,0.35
22,200,CC,LITETime,0.265,0.705,0.97
23,200,CC,LITETime,0.245,0.645,0.89
24,200,CC,LITETime,0.15,0.625,0.775
25,200,CC,LITETime,0.075,0.265,0.19
26,200,CC,LITETime,0.06,0.405,0.465
27,200,CC,LITETime,0.09,0.13,0.04
28,200,CC,LITETime,0.08,0.23,0.15
29,200,CC,LITETime,0.14,0.54,0.68
30,200,CC,LITETime,0.1099999999999999,0.63,0.74
31,200,CC,LITETime,0.25,0.715,0.965
32,200,CC,LITETime,0.005,0.33,0.325
33,200,CC,LITETime,0.02,0.35,0.37
34,200,CC,LITETime,0.005,0.46,0.465
35,200,CC,LITETime,0.085,0.27,0.185
36,200,CC,LITETime,0.145,0.27,0.125
37,200,CC,LITETime,0.0699999999999999,0.405,0.475
38,200,CC,LITETime,0.0149999999999999,0.24,0.225
39,200,CC,LITETime,0.13,0.535,0.665
40,200,CC,LITETime,0.005,0.44,0.435
41,200,CC,LITETime,0.2149999999999999,0.615,0.83
42,200,CC,LITETime,0.125,0.575,0.7
43,200,CC,LITETime,0.0549999999999999,0.365,0.31
44,200,CC,LITETime,0.2049999999999999,0.625,0.83
45,200,CC,LITETime,0.145,0.655,0.8
46,200,CC,LITETime,0.01,0.375,0.385
47,200,CC,LITETime,0.03,0.315,0.285
48,200,CC,LITETime,0.1,0.58,0.68
49,200,CC,LITETime,0.06,0.195,0.135
